cp,tp
0,0.000215242
0,0.000213561
0,0.000211879
0,0.000210197
0,0.000210197
0,0.000208516
0,0.000235421
0,0.000250555
0,0.000252237
0,0.000262326
0,0.000290913
0,0.0003195
0,0.000311092
0,0.000311092
0,0.000307729
0,0.000304366
0,0.000301003
0,0.000299321
0,0.00029764
0,0.000294276
0,0.00028755
0,0.000284187
0,0.000280824
0,0.000279142
0,0.000279142
0,0.000275779
0,0.000274098
0,0.000272416
0,0.000272416
0,0.000272416
0,0.000270734
0,0.000269053
0,0.000269053
0,0.000269053
0,0.000267371
0,0.00026569
0,0.00026569
0,0.00026569
0,0.000264008
0,0.000262326
0,0.000260645
0,0.000260645
0,0.000258963
0,0.0002556
0,0.000252237
0,0.000250555
0,0.000248874
0,0.000245511
0,0.000243829
0,0.000240466
0,0.000235421
0,0.000230376
0,0.00022365
0,0.000215242
0,0.000206834
0,0.000200108
0,0.000193382
0,0.000186655
0,0.000179929
0,0.000173203
0,0.000168158
0,0.000164795
0,0.000161432
0,0.000158069
0,0.000153024
0,0.000147979
0,0.000146297
0,0.000146297
0,0.000144616
0,0.000144616
0,0.000144616
0,0.000144616
0,0.000142934
0,0.000142934
0,0.000146297
0,0.000149661
0,0.000149661
0,0.000147979
0,0.000147979
0,0.000144616
0,0.000139571
0,0.00013789
0,0.000132845
0,0.000131163
0,0.0001278
0,0.000124437
0,0.000122755
0,0.000121074
0,0.000121074
0,0.000121074
0,0.000124437
0,0.000126118
0,0.000131163
0,0.000132845
0,0.000132845
0,0.000131163
0,0.000131163
0,0.000132845
0,0.000134526
0,0.00013789
0,0.00013789
0,0.00013789
0,0.00013789
0,0.000139571
0,0.000141253
0,0.000142934
0,0.000142934
0,0.000139571
0,0.000136208
0,0.000136208
0,0.000136208
0,0.00013789
0,0.000139571
0,0.00013789
0,0.000139571
0,0.000139571
0,0.000139571
0,0.00013789
0,0.00013789
0,0.00013789
0,0.00013789
0,0.000139571
0,0.000139571
0,0.000139571
0,0.000139571
0,0.000141253
0,0.000144616
0,0.000146297
0,0.000151342
0,0.000153024
0,0.000154705
0,0.000154705
0,0.000158069
0,0.00015975
0,0.000163113
0,0.000166476
0,0.000171521
0,0.000174884
0,0.000176566
0,0.000176566
0,0.000176566
0,0.000176566
0,0.000176566
5.85E-07,0.000179929
5.85E-07,0.000181611
5.85E-07,0.000181611
5.85E-07,0.000183292
5.85E-07,0.000186655
0,0.000188337
0,0.000193382
0,0.000196745
0,0.00020179
0,0.000206834
0,0.000210197
0,0.000215242
0,0.000218605
0,0.000218605
0,0.000218605
0,0.000218605
0,0.000218605
0,0.000216924
0,0.000213561
0,0.000211879
0,0.000208516
0,0.000206834
0,0.00020179
0,0.000200108
0,0.000196745
0,0.000195063
0,0.000195063
0,0.000195063
0,0.000196745
0,0.000198426
0,0.000195063
0,0.000195063
0,0.000193382
0,0.0001917
0,0.000190019
0,0.000188337
0,0.000186655
0,0.000184974
0,0.000183292
0,0.000179929
0,0.000183292
0,0.000184974
0,0.000186655
0,0.000188337
0,0.000193382
0,0.000196745
0,0.00020179
0,0.000206834
0,0.000213561
0,0.000220287
0,0.000228695
0,0.000235421
0,0.000243829
0,0.000248874
0,0.000253919
0,0.000258963
0,0.00026569
0,0.000272416
0,0.000275779
0,0.000280824
0,0.00028755
0,0.000292595
0,0.000299321
0,0.000304366
0,0.000309411
0,0.000316137
0,0.000321182
0,0.000324545
0,0.00032959
0,0.000336316
0,0.000343042
0,0.000349769
0,0.000356495
0,0.000363221
0,0.000368266
0,0.000374992
0,0.000380037
0,0.0003834
0,0.000385082
0,0.000385082
0,0.000381719
0,0.000378355
0,0.000376674
0,0.000366584
0,0.000356495
0,0.000349769
0,0.000339679
0,0.000327908
0,0.000316137
0,0.000302684
0,0.000292595
0,0.000282505
0,0.000272416
0,0.00026569
0,0.000260645
0,0.000257282
0,0.000253919
0,0.000253919
0,0.000252237
0,0.000250555
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000257282
0,0.000262326
0,0.000267371
0,0.000272416
0,0.000275779
0,0.000280824
0,0.00028755
0,0.000292595
0,0.00029764
0,0.000302684
0,0.000304366
0,0.000302684
0,0.000302684
0,0.000306048
0,0.000307729
0,0.000307729
0,0.000306048
0,0.000307729
0,0.000307729
0,0.000307729
0,0.000309411
0,0.000309411
0,0.000309411
0,0.000309411
0,0.000312774
0,0.000316137
0,0.000316137
0,0.000316137
0,0.0003195
0,0.000321182
0,0.000322863
0,0.000324545
0,0.000324545
0,0.000321182
0,0.000317819
0,0.000316137
0,0.000314455
0,0.000314455
0,0.000312774
0,0.000312774
0,0.000316137
0,0.000324545
0,0.000332953
0,0.000339679
0,0.000339679
0,0.000339679
0,0.000341361
0,0.000343042
0,0.000346405
0,0.000349769
0,0.00035145
0,0.000349769
0,0.000349769
0,0.000349769
0,0.000348087
0,0.000346405
0,0.000346405
0,0.000344724
0,0.000343042
0,0.000344724
0,0.000344724
0,0.000343042
0,0.000339679
0,0.000341361
0,0.000348087
0,0.000354813
0,0.000358177
0,0.000363221
0,0.000373311
0,0.000381719
0,0.000391808
0,0.000401898
0,0.000410305
0,0.000417032
0,0.000423758
0,0.000432166
0,0.000440574
0,0.000450663
0,0.000460753
0,0.000469161
0,0.000480932
0,0.000496066
0,0.000512882
0,0.000524653
0,0.000536424
0,0.000546513
0,0.000565011
0,0.00058519
0,0.000595279
0,0.000605369
0,0.000613777
0,0.000620503
0,0.000628911
0,0.000637319
0,0.000640682
0,0.000644045
0,0.000647408
0,0.000655816
0,0.000662542
0,0.000664224
0,0.00067095
0,0.00068104
0,0.000689448
0,0.000692811
0,0.000684403
0,0.000677677
0,0.000675995
0,0.000650771
0,0.000628911
0,0.00060705
0,0.000580145
0,0.000554921
0,0.000531379
0,0.000504474
0,0.000465798
0,0.000438892
0,0.000411987
0,0.000403579
0,0.000396853
0,0.0003834
0,0.000381719
0,0.000376674
0,0.000366584
0,0.000376674
0,0.000427121
0,0.000474206
0,0.000528016
0,0.0005751
0,0.000637319
0,0.000701219
0,0.000689448
0,0.000640682
0,0.000588553
0,0.000536424
0,0.000499429
0,0.00045739
0,0.00041535
0,0.000398534
0,0.000381719
0,0.000364903
0,0.000356495
0,0.000353132
0,0.00035145
0,0.00035145
0,0.000356495
0,0.00036154
0,0.000371629
0,0.000376674
0,0.000385082
0,0.00039349
0,0.000400216
0,0.000406942
0,0.000408624
0,0.000405261
0,0.000410305
0,0.000423758
0,0.000438892
0,0.000437211
0,0.000437211
0,0.000428803
0,0.000422077
0,0.00041535
0,0.000410305
0,0.000395171
0,0.00036154
0,0.000327908
0,0.000324545
0,0.000336316
0,0.000321182
0,0.000306048
0,0.000312774
0,0.00032959
0,0.000346405
0,0.00035145
0,0.000346405
0,0.00035145
0,0.000354813
0,0.000336316
0,0.000316137
0,0.000299321
0,0.000285869
0,0.000275779
0,0.00026569
0,0.000260645
0,0.00026569
0,0.000269053
0,0.000274098
0,0.000290913
0,0.000301003
0,0.000312774
0,0.000307729
0,0.000294276
0,0.000279142
0,0.000269053
0,0.000277461
0,0.00028755
0,0.00029764
0,0.00032959
0,0.00036154
0,0.000386763
0,0.00041535
0,0.000435529
0,0.000452345
0,0.000448982
0,0.000400216
0,0.000353132
0,0.000359858
0,0.000304366
0,0.000302684
0,0.000301003
0,0.000294276
0,0.000285869
0,0.000279142
0,0.000274098
0,0.000267371
0,0.000262326
0,0.000257282
0,0.000253919
0,0.000252237
0,0.000301003
0,0.000314455
0,0.00035145
0,0.000418713
0,0.000435529
0,0.000353132
0,0.000272416
0,0.00020179
0,0.000232058
0,0.000221969
0,0.000210197
0,0.000232058
0,0.000272416
0,0.000295958
0,0.000285869
0,0.000272416
0,0.000258963
0,0.000245511
0,0.000230376
0,0.000216924
0,0.000203471
0,0.000208516
0,0.000218605
0,0.000232058
0,0.000245511
0,0.000260645
0,0.000277461
0,0.000285869
0,0.000238784
0,0.000186655
0,0.000132845
0,0.000110984
0,0.000102576
0,9.42E-05
0,8.41E-05
0,8.41E-05
0,8.41E-05
0,8.41E-05
0,8.07E-05
0,7.57E-05
0,7.23E-05
0,0.000110984
0,0.000176566
0,0.000247192
0,0.000272416
0,0.000206834
0,0.000142934
0,8.24E-05
0,8.07E-05
0,7.40E-05
0,6.73E-05
0,6.56E-05
0,6.22E-05
0,6.22E-05
0,6.05E-05
0,6.05E-05
0,5.89E-05
0,5.55E-05
0,5.55E-05
0,5.72E-05
0,5.89E-05
0,5.89E-05
0,5.89E-05
0,6.22E-05
0,6.56E-05
0,7.23E-05
0,7.90E-05
0,8.24E-05
0,8.74E-05
0,9.08E-05
0,9.42E-05
0,9.75E-05
0,0.000102576
0,0.000107621
0,0.000119392
0,0.000132845
0,0.000149661
0,0.000166476
0,0.000193382
0,0.000218605
0,0.000237103
0,0.00026569
0,0.000322863
0,0.000391808
0,0.000452345
0,0.000494384
0,0.000536424
0,0.00060705
0,0.000682721
0,0.000729806
0,0.000775208
0,0.000781935
0,0.000768482
0,0.000775208
0,0.000802114
0,0.000797069
0,0.000790343
0,0.000785298
0,0.000790343
0,0.000793706
0,0.000781935
0,0.000768482
0,0.000765119
0,0.000768482
0,0.000771845
0,0.00077689
0,0.000780253
0,0.000786979
0,0.000793706
0,0.00079875
0,0.000802114
0,0.000800432
0,0.000793706
0,0.000786979
5.85E-07,0.000775208
1.17E-06,0.000758393
1.76E-06,0.000746621
2.34E-06,0.000736532
2.93E-06,0.000723079
4.10E-06,0.000709627
4.10E-06,0.000694492
4.10E-06,0.000684403
4.10E-06,0.000677677
4.10E-06,0.000669269
4.10E-06,0.000660861
4.10E-06,0.000652453
5.27E-06,0.000644045
5.85E-06,0.000640682
5.85E-06,0.000635637
5.85E-06,0.000630592
6.44E-06,0.000625548
5.85E-06,0.000618821
5.27E-06,0.000610413
6.44E-06,0.000603687
7.61E-06,0.000598642
8.78E-06,0.000591916
1.70E-05,0.000591916
2.46E-05,0.000590235
1.93E-05,0.000583508
1.40E-05,0.000576782
1.29E-05,0.000573419
1.46E-05,0.000573419
1.76E-05,0.000581827
2.17E-05,0.000590235
2.28E-05,0.000598642
2.17E-05,0.000603687
1.99E-05,0.000608732
2.17E-05,0.000615458
2.17E-05,0.000650771
2.52E-05,0.000679358
2.87E-05,0.000709627
3.39E-05,0.00074494
3.98E-05,0.000781935
5.03E-05,0.000822293
7.02E-05,0.00087274
0.00010535,0.000940003
0.000172656,0.001020719
0.000239378,0.001099753
0.000217723,0.001081256
0.000194897,0.001061077
0.000211285,0.001077893
0.000212455,0.001098072
0.00019197,0.001119932
0.000168559,0.001148519
0.000143393,0.001141793
0.000113543,0.001067803
8.31E-05,0.000993814
2.87E-05,0.000940003
5.27E-05,0.000990451
5.56E-05,0.001025764
5.85E-05,0.001061077
6.32E-05,0.001084619
6.85E-05,0.001104798
6.96E-05,0.001114887
6.44E-05,0.001089664
6.20E-05,0.001020719
5.97E-05,0.000950093
5.79E-05,0.000879466
5.33E-05,0.000921506
4.92E-05,0.000961864
3.39E-05,0.000966908
2.34E-05,0.00100054
1.64E-05,0.001101435
8.19E-06,0.001225872
2.93E-06,0.001309951
2.34E-06,0.001313314
2.34E-06,0.001316677
0,0.001246051
0,0.001244369
0,0.001193922
0,0.001145156
0,0.001087982
0,0.001030808
0,0.001002222
0,0.001020719
0,0.001012311
0,0.000990451
0,0.000970272
0,0.000956819
0,0.000941685
0,0.000933277
0,0.000918143
0,0.00090469
5.85E-07,0.000889556
5.85E-07,0.000876103
5.85E-07,0.000864332
0,0.000852561
5.85E-07,0.000837427
0,0.000834064
0,0.000827337
0,0.000818929
0,0.000818929
0,0.000820611
0,0.000822293
0,0.000823974
0,0.0008307
0,0.000835745
0,0.00084079
5.85E-07,0.00084079
5.85E-07,0.000842472
1.17E-06,0.00084079
1.17E-06,0.000829019
1.17E-06,0.000818929
1.17E-06,0.000807158
5.85E-07,0.000793706
5.85E-07,0.000770164
5.85E-07,0.00074494
0,0.00071299
0,0.000684403
0,0.000659179
0,0.000633956
0,0.000608732
0,0.00058519
0,0.000559966
0,0.000534742
0,0.000514563
0,0.000494384
0,0.000474206
0,0.000460753
0,0.000450663
0,0.000437211
0,0.00042544
0,0.000417032
0,0.000408624
0,0.000401898
0,0.000400216
0,0.000396853
0,0.000390127
0,0.000381719
0,0.000376674
0,0.000371629
0,0.000371629
0,0.000373311
0,0.000376674
0,0.000381719
0,0.000390127
0,0.00039349
0,0.000395171
0,0.000406942
0,0.000420395
0,0.000442256
0,0.00045739
0,0.000475887
0,0.000501111
0,0.0005112
0,0.000487658
0,0.000464116
0,0.000432166
5.85E-07,0.000395171
5.85E-07,0.000358177
5.85E-07,0.000322863
5.85E-07,0.000307729
5.85E-07,0.000302684
1.17E-06,0.000295958
1.76E-06,0.000292595
1.17E-06,0.000312774
1.17E-06,0.000344724
1.76E-06,0.000374992
1.17E-06,0.000433848
1.17E-06,0.000492703
9.36E-06,0.000559966
1.11E-05,0.000654135
9.36E-06,0.0007668
9.36E-06,0.000884511
9.36E-06,0.001005585
9.36E-06,0.00112834
9.36E-06,0.001252777
1.40E-05,0.001345264
2.93E-06,0.001380577
6.44E-06,0.001424298
9.36E-06,0.001468019
1.17E-05,0.001525193
1.40E-05,0.001589093
1.64E-05,0.001678217
1.76E-05,0.001843012
1.70E-05,0.002029667
1.29E-05,0.002155785
8.78E-06,0.002280222
2.22E-05,0.002318899
3.63E-05,0.002357575
4.57E-05,0.00238448
7.20E-05,0.002470241
0.000105935,0.002587951
0.000138125,0.00270398
0.000160951,0.002786378
0.000162121,0.002794786
0.000163877,0.002804875
0.00016973,0.002788059
0.00013754,0.002678757
0.000112373,0.002594678
8.66E-05,0.00251228
7.73E-05,0.002441654
7.55E-05,0.002376072
7.61E-05,0.002310491
8.14E-05,0.002248272
8.37E-05,0.002189417
7.78E-05,0.002142333
7.20E-05,0.002093567
9.72E-05,0.00207507
0.000122323,0.002054891
0.000153342,0.002026304
0.00015861,0.001970812
0.000170315,0.001935498
0.00019197,0.001920364
0.000220064,0.001913638
0.000260448,0.001925409
0.000301417,0.00193718
0.000365212,0.00196913
0.000429592,0.001999398
0.000513287,0.002048164
0.000596396,0.00209693
0.000601663,0.002085159
0.000567132,0.002041438
0.000539039,0.002006125
0.000523822,0.001985946
0.000510946,0.001975856
0.000506263,0.001965767
0.000502752,0.001957359
0.000520895,0.001975856
0.000539039,0.001994354
0.000557182,0.002012851
0.000577082,0.002021259
0.000603419,0.002036393
0.000633268,0.002058254
0.000648485,0.002068343
0.000634439,0.002053209
0.000620392,0.002039756
0.000621563,0.00203303
0.00060459,0.002007806
0.00060576,0.001999398
0.000606931,0.001992672
0.000577082,0.001945588
0.00053143,0.001878325
0.000508019,0.001839648
0.000526748,0.001858146
0.000548989,0.001881688
0.000575911,0.001895141
0.000603419,0.001908593
0.000589373,0.00190523
0.000575326,0.001900185
0.000539039,0.001891777
0.000540795,0.001943906
0.00057357,0.002021259
0.000611028,0.002095249
0.00065785,0.002164193
0.000722816,0.002228093
0.000788366,0.002290312
0.000856844,0.002357575
0.000812948,0.002295357
0.000760273,0.002243228
0.000708184,0.00219278
0.000704087,0.002212959
0.000724571,0.002270133
0.000740959,0.002310491
0.000760858,0.002337396
0.000794804,0.002382799
0.000803584,0.00239457
0.000812363,0.002406341
0.000818215,0.002433246
0.000823483,0.002460151
0.000879669,0.002550957
0.000927662,0.002631673
0.000973314,0.002700617
0.001026574,0.002772925
0.00106052,0.002826736
0.001056423,0.002846915
0.001052326,0.002867094
0.001450899,0.003442194
0.001450899,0.003472462
0.001450313,0.003502731
0.001468457,0.003549815
0.001543957,0.003647347
0.001769874,0.00388445
0.00199579,0.004121552
0.002170788,0.004306526
0.002243362,0.004388924
0.002315936,0.004471321
0.002345785,0.004511679
0.002392022,0.004558763
0.002472205,0.004644524
0.002552973,0.004730284
0.002559411,0.004735329
0.002527221,0.004698334
0.002495616,0.004663021
0.002490348,0.004657976
0.002528391,0.00471515
0.002567019,0.004768961
0.002606818,0.004822771
0.002567605,0.004728603
0.002528391,0.004634434
0.002513174,0.004585668
0.002559411,0.004585668
0.00259043,0.004575579
0.002620865,0.004563808
0.002616182,0.004526813
0.002540682,0.004432645
0.002464596,0.004338476
0.002338762,0.004173681
0.002343444,0.004145094
0.002312424,0.004077831
0.002280234,0.004010568
0.002266188,0.003971892
0.002261505,0.003946668
0.002256238,0.003919763
0.002231071,0.003882768
0.002180152,0.003832321
0.002136842,0.003791963
0.002093531,0.003749923
0.002153815,0.003802052
0.002214098,0.003854181
0.00226092,0.003891176
0.002271455,0.003896221
0.002226389,0.003855863
0.002180737,0.003812142
0.002158497,0.003791963
0.002184249,0.003815505
0.002209416,0.003837365
0.002250385,0.003870997
0.002351638,0.003973573
0.002520783,0.004155184
0.002689342,0.004336795
0.002804056,0.004457868
0.002892433,0.004548674
0.002980224,0.004639479
0.002991929,0.004627708
0.00289653,0.004520087
0.002804056,0.004422555
0.002712168,0.004323342
0.002776548,0.004370426
0.002841514,0.004414147
0.002901797,0.004456187
0.002976127,0.004521768
0.002947449,0.004471321
0.002918185,0.004420874
0.002927549,0.004412466
0.00301417,0.0044915
0.003100205,0.004568853
0.00311074,0.004580624
0.003009488,0.004494863
0.002927549,0.004422555
0.002847366,0.004351929
0.00274904,0.004274576
0.00264252,0.00419386
0.002536585,0.004111463
0.002543608,0.004151821
0.002559996,0.004198905
0.002562922,0.004229173
0.002565263,0.00425776
0.002577554,0.004279621
0.002589845,0.004301481
0.002596868,0.004319979
0.002519027,0.004256079
0.002518441,0.004261123
0.002517856,0.004266168
0.002501468,0.004247671
0.002452305,0.004180408
0.002403727,0.004111463
0.002372122,0.004052608
0.0024207,0.004062697
0.00246284,0.00407615
0.002505565,0.004089602
0.002522538,0.004074468
0.00252605,0.0040442
0.002529562,0.004015613
0.002541852,0.003973573
0.002551802,0.003941623
0.002527806,0.003882768
0.00250381,0.003822231
0.002511418,0.003797007
0.002518441,0.003771784
0.002553558,0.003775147
0.002634326,0.003835684
0.002655396,0.003844092
0.002675881,0.003850818
0.0027069,0.003869315
0.00275899,0.003911355
0.002810494,0.003953394
0.002798788,0.003924807
0.002790009,0.003896221
0.002744943,0.00384241
0.002700462,0.003786918
0.002701633,0.003771784
0.002726214,0.003775147
0.002750211,0.003780192
0.002690512,0.00370452
0.002680563,0.00367257
0.002654811,0.003623805
0.002629644,0.003575039
0.002614427,0.003559905
0.002599209,0.00354477
0.002587504,0.003534681
0.002579895,0.003532999
0.002586919,0.003541407
0.002593942,0.003549815
0.002595698,0.003553178
0.002586333,0.003548134
0.002576969,0.003541407
0.002567605,0.003538044
0.002480984,0.003455647
0.002385584,0.003364841
0.002290184,0.003272354
0.00223868,0.003220225
0.002209416,0.003186594
0.002179567,0.003152962
0.002147962,0.003122694
0.002111675,0.003084018
0.002086508,0.003053749
0.002061341,0.003023481
0.001953065,0.002904088
0.001844789,0.002786378
0.001757583,0.002688846
0.001684424,0.002616538
0.001569124,0.002513962
0.00145324,0.002409704
0.001378324,0.002347486
0.001383007,0.002367664
0.001387689,0.002387843
0.001336184,0.002349167
0.001344378,0.002381117
0.001318626,0.002374391
0.001292289,0.002367664
0.001307506,0.002406341
0.001342622,0.002470241
0.001378324,0.002532459
0.001407588,0.002592996
0.001487186,0.002709025
0.001561516,0.002821691
0.00163526,0.002932675
0.001613605,0.002949491
0.001591365,0.002962944
0.001562101,0.002974715
0.001532837,0.003006665
0.00152757,0.003072246
0.001522302,0.003137828
0.001501817,0.003173141
0.001451484,0.003142873
0.001400565,0.003112604
0.001350816,0.003077291
0.001313944,0.003006665
0.001257172,0.002917541
0.00119923,0.002828417
0.001191036,0.00280992
0.001208009,0.002825054
0.001223812,0.002838507
0.001215618,0.002835144
0.001186939,0.002823373
0.001168796,0.002825054
0.001151237,0.002828417
0.001147726,0.002828417
0.001144214,0.002830099
0.001129582,0.002821691
0.001115536,0.002808238
0.001079834,0.002769562
0.001043547,0.002730886
0.001007845,0.002698936
0.000969802,0.002677075
0.000932344,0.002655215
0.000873231,0.002614857
0.000861526,0.002614857
0.000878499,0.002653533
0.000895472,0.002692209
0.000856258,0.002663623
0.000789537,0.002601404
0.000722816,0.002539186
0.000695893,0.002502191
0.000595811,0.002369346
0.000503337,0.002231457
0.000410864,0.002093567
0.000407937,0.002051527
0.000404426,0.002009488
0.000394476,0.001962404
0.000389794,0.001959041
0.000323072,0.001829559
0.000256351,0.001700077
0.000215381,0.001634496
0.000226502,0.001701759
0.000238207,0.001769022
0.000210699,0.001725301
0.000221819,0.001826196
0.000225331,0.001915319
0.000230013,0.002004443
0.000204847,0.001970812
0.000165048,0.001874962
0.000125249,0.001779112
0.000110032,0.001716893
8.95E-05,0.001605909
7.43E-05,0.001508377
5.97E-05,0.001410846
5.33E-05,0.001380577
4.74E-05,0.001346945
4.27E-05,0.001316677
4.16E-05,0.001296498
5.03E-05,0.001286409
5.85E-05,0.001276319
6.50E-05,0.001267911
6.56E-05,0.00126623
6.61E-05,0.001264548
7.26E-05,0.001269593
6.79E-05,0.001261185
6.32E-05,0.001262866
5.91E-05,0.001262866
5.44E-05,0.00126623
4.92E-05,0.001269593
4.39E-05,0.001272956
4.10E-05,0.001269593
3.75E-05,0.00126623
3.63E-05,0.001267911
3.51E-05,0.001269593
3.51E-05,0.00126623
3.51E-05,0.001262866
3.63E-05,0.00125614
3.45E-05,0.00123428
3.57E-05,0.001215782
3.75E-05,0.001195603
3.75E-05,0.001175424
3.69E-05,0.001151882
3.51E-05,0.001126659
3.39E-05,0.001104798
3.45E-05,0.001091345
3.80E-05,0.001079574
4.16E-05,0.001067803
3.92E-05,0.001056032
3.45E-05,0.001045943
2.98E-05,0.001035853
2.69E-05,0.001037535
2.46E-05,0.001047624
2.34E-05,0.001054351
2.17E-05,0.001062758
1.93E-05,0.001081256
1.76E-05,0.001099753
1.64E-05,0.001118251
1.46E-05,0.00112834
1.35E-05,0.001140111
1.17E-05,0.001148519
9.95E-06,0.001156927
8.78E-06,0.001163653
7.02E-06,0.001168698
4.68E-06,0.001173743
4.10E-06,0.001133385
2.93E-06,0.001123295
2.34E-06,0.001111524
1.76E-06,0.001076211
1.17E-06,0.001027445
0,0.000978679
0,0.000965227
0,0.000950093
0,0.00093664
0,0.000921506
0,0.000929914
0,0.000938322
0,0.000943366
0,0.000961864
0,0.000983724
0,0.001005585
0,0.001039216
5.85E-07,0.001093027
5.85E-07,0.001148519
1.17E-06,0.001217464
5.85E-07,0.001215782
5.85E-07,0.001220827
0,0.001229235
0,0.001190559
0,0.001131703
0,0.001071166
0,0.001050987
0,0.001059395
0,0.001067803
0,0.001076211
0,0.001136748
0,0.001197285
5.85E-07,0.00125614
0,0.001276319
0,0.00126623
0,0.001254459
0,0.001251095
0,0.001261185
0,0.001272956
0,0.001286409
0,0.001296498
0,0.001316677
0,0.001336856
0,0.001348627
0,0.001357035
